arquivo_origem,link_atual,tipo_de_destino,destino_sugerido,confianca_sugestao,motivo,acao_recomendada
blog/funil-vendas-pequenas-imobiliarias-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/galpoes-logisticos-litoral-paulista-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/galpoes-logisticos-litoral-paulista-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/galpoes-logisticos-litoral-paulista-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/galpoes-logisticos-litoral-paulista-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/galpoes-logisticos-litoral-paulista-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/garopaca-surf-quietude-2026-sc-2026-07-14.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/garopaca-surf-quietude-2026-sc-2026-07-14.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/garopaca-surf-quietude-2026-sc-2026-07-14.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/garopaca-surf-quietude-2026-sc-2026-07-14.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/garopaca-surf-quietude-2026-sc-2026-07-14.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/gastronomia-litoral-paulista-roteiros-imoveis-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/gastronomia-litoral-paulista-roteiros-imoveis-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/gastronomia-litoral-paulista-roteiros-imoveis-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/gastronomia-litoral-paulista-roteiros-imoveis-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/gastronomia-litoral-paulista-roteiros-imoveis-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/gatilhos-mentais-corretores-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/gatilhos-mentais-corretores-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/gatilhos-mentais-corretores-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/gatilhos-mentais-corretores-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/gatilhos-mentais-corretores-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/geracao-automatica-descricoes-anuncios-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/geracao-automatica-descricoes-anuncios-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-anuncios-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-anuncios-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-anuncios-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-anuncios-litoral-2026-07-24.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/geracao-automatica-descricoes-anuncios-litoral-2026-07-24.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-anuncios-litoral-2026-07-24.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-anuncios-litoral-2026-07-24.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-anuncios-litoral-2026-07-24.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-imobiliarias-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-imobiliarias-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-imobiliarias-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-imobiliarias-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/geracao-automatica-descricoes-imobiliarias-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/geracao-descricoes-anuncios-ia.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/geracao-descricoes-anuncios-ia.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/geracao-descricoes-anuncios-ia.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/geracao-descricoes-anuncios-ia.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/geracao-descricoes-anuncios-ia.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/geracao-descricoes-anuncios-imoveis-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/geracao-descricoes-anuncios-imoveis-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/geracao-descricoes-anuncios-imoveis-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/geracao-descricoes-anuncios-imoveis-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/geracao-descricoes-anuncios-imoveis-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/geracao-descricoes-ia-imoveis-litoral-paulista-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/geracao-descricoes-ia-imoveis-litoral-paulista-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/geracao-descricoes-ia-imoveis-litoral-paulista-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/geracao-descricoes-ia-imoveis-litoral-paulista-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/geracao-descricoes-ia-imoveis-litoral-paulista-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/geracao-leads-alta-temporada-litoral.html,/,interno_absoluto,,BAIXA,destino não encontrado,revisar_manual
blog/geracao-leads-alta-temporada-litoral.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/geracao-leads-alta-temporada-litoral.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/geracao-leads-alta-temporada-litoral.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/geracao-leads-alta-temporada-litoral.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/geracao-leads-alta-temporada-litoral.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/geracao-leads-imobiliarias-litoral-paulista-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/geracao-leads-imobiliarias-litoral-paulista-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/geracao-leads-imobiliarias-litoral-paulista-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/geracao-leads-imobiliarias-litoral-paulista-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/geracao-leads-imobiliarias-litoral-paulista-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/geracao-leads-qualificados-temporada-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/geracao-leads-qualificados-temporada-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/geracao-leads-qualificados-temporada-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/geracao-leads-qualificados-temporada-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/geracao-leads-qualificados-temporada-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/gestao-aluguel-temporada-iniciantes-passo-passo-litoral-2026.html,../gestao-temporada-checkin-checkout-sem-dor-2026.html,interno_relativo,blog/gestao-temporada-checkin-checkout-sem-dor-2026.html,ALTA,slug existe em blog/gestao-temporada-checkin-checkout-sem-dor-2026.html,corrigir_caminho
blog/gestao-aluguel-temporada-litoral-checklist-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/gestao-aluguel-temporada-litoral-checklist-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/gestao-aluguel-temporada-litoral-checklist-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/gestao-aluguel-temporada-litoral-checklist-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/gestao-aluguel-temporada-litoral-checklist-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/gestao-avaliacoes-imoveis-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/gestao-avaliacoes-imoveis-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/gestao-avaliacoes-imoveis-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/gestao-avaliacoes-imoveis-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/gestao-avaliacoes-imoveis-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/gestao-carteira-corretores-autonomos-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/gestao-carteira-corretores-autonomos-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/gestao-carteira-corretores-autonomos-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/gestao-carteira-corretores-autonomos-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/gestao-carteira-corretores-autonomos-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/gestao-carteira-imoveis-corretores-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/gestao-carteira-imoveis-corretores-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/gestao-carteira-imoveis-corretores-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/gestao-carteira-imoveis-corretores-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/gestao-carteira-imoveis-corretores-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/gestao-carteira-imoveis-litoral-2026.html,../cases/case-imobiliaria-porto-da-lua-35-leads-2026.html,interno_relativo,cases/case-imobiliaria-porto-da-lua-35-leads-2026.html,ALTA,destino existe,manter
blog/gestao-carteira-imoveis-litoral-2026.html,../seo-local-imobiliaria-litoral-passo-a-passo-2026-08-11.html,interno_relativo,blog/seo-local-imobiliaria-litoral-passo-a-passo-2026-08-11.html,ALTA,slug existe em blog/seo-local-imobiliaria-litoral-passo-a-passo-2026-08-11.html,corrigir_caminho
blog/gestao-carteira-imoveis-litoral-2026.html,../captacao-imoveis-sem-anuncios-pagos-corretores-litoral-2026.html,interno_relativo,blog/captacao-imoveis-sem-anuncios-pagos-corretores-litoral-2026.html,ALTA,slug existe em blog/captacao-imoveis-sem-anuncios-pagos-corretores-litoral-2026.html,corrigir_caminho
blog/gestao-carteira-imoveis-litoral-2026.html,../aluguel-por-temporada-dicas-proprietarios-2026.html,interno_relativo,blog/aluguel-por-temporada-dicas-proprietarios-2026.html,ALTA,slug existe em blog/aluguel-por-temporada-dicas-proprietarios-2026.html,corrigir_caminho
blog/gestao-carteira-imoveis-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/gestao-carteira-imoveis-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/gestao-carteira-imoveis-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/gestao-carteira-imoveis-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/gestao-carteira-imoveis-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
